Episode,CollisionType,VehicleName,CollisionObjectName,TimeStamp,Duration
11052,vehicle,"Car_4","Car_0",11.61,0.03
11054,static,"Car_2","(OSM id: 131170996)",12.11,0.07
11056,static,"Car_4","(OSM id: 640718839)",4.81,0.18
11056,static,"Car_2","(OSM id: 640718866)",11.51,0.05
11056,static,"Car_4","(OSM id: 640718839)",9.91,0.23
11058,static,"Car_0","(OSM id: 646110852)",5.71,0.14
11058,static,"Car_1","(OSM id: 646111301)",6.01,0.17
11059,vehicle,"Car_2","Car_3",4.51,0.01
11059,vehicle,"Car_3","Car_2",4.51,0.01
11059,static,"Car_1","66(OSM id: 308344378)",5.21,0.19
11059,vehicle,"Car_2","Car_3",9.81,0.0
11059,vehicle,"Car_3","Car_2",9.81,0.0
11060,static,"Car_1","(OSM id: 640718987)",6.41,0.06
11061,static,"Car_1","Edith O'Donnell Arts and Technology Building(OSM id: 243352628)",3.11,0.51
11064,static,"Car_3","43(OSM id: 308347759)",10.91,0.04
11065,static,"Car_0","(OSM id: 131170996)",6.61,0.02
11065,static,"Car_0","Tom Thumb(OSM id: 131170995)",2.91,0.49
11067,vehicle,"Car_3","Car_4",6.31,0.07
11067,vehicle,"Car_4","Car_3",6.31,0.07
11067,static,"Car_2","Sports &amp; Fellowship(OSM id: 598200427)",5.31,0.22
11068,vehicle,"Car_0","Car_1",5.81,0.04
11068,vehicle,"Car_1","Car_0",5.81,0.04
11068,vehicle,"Car_0","Car_2",10.81,0.0
11068,vehicle,"Car_2","Car_0",10.81,0.0
11071,static,"Car_1","(OSM id: 945247266)",4.01,0.13
11071,static,"Car_0","(OSM id: 945247265)",4.11,0.16
11071,static,"Car_2","(OSM id: 945247268)",4.31,0.18
11071,static,"Car_3","(OSM id: 945247269)",4.01,0.23
11071,static,"Car_1","(OSM id: 945247267)",5.01,0.2
11071,static,"Car_3","(OSM id: 945247270)",6.01,0.12
11071,static,"Car_2","(OSM id: 945247269)",5.71,0.16
11071,static,"Car_0","(OSM id: 945247266)",5.41,0.2
11071,static,"Car_1","(OSM id: 945247268)",6.61,0.08
11071,static,"Car_1","(OSM id: 945247266)",9.71,0.08
11071,static,"Car_0","(OSM id: 945247265)",9.61,0.14
11071,static,"Car_2","(OSM id: 945247268)",9.71,0.17
11071,static,"Car_0","(OSM id: 945247266)",10.91,0.1
11071,static,"Car_3","(OSM id: 945247269)",9.51,0.25
11071,static,"Car_2","(OSM id: 945247269)",11.31,0.07
11071,static,"Car_1","(OSM id: 945247267)",10.31,0.18
11073,static,"Car_0","(OSM id: 945247262)",4.61,0.21
11073,static,"Car_1","(OSM id: 945950770)",5.71,0.15
11073,static,"Car_0","(OSM id: 945247263)",6.31,0.1
11073,static,"Car_0","(OSM id: 945247262)",9.71,0.2
11079,vehicle,"Car_0","Car_2",3.71,0.02
11079,vehicle,"Car_2","Car_0",3.71,0.02
11079,vehicle,"Car_3","Car_4",4.11,0.08
11079,vehicle,"Car_4","Car_3",4.11,0.08
11079,vehicle,"Car_0","Car_2",9.31,0.04
11079,vehicle,"Car_2","Car_0",9.31,0.04
11079,vehicle,"Car_3","Car_4",9.51,0.04
11079,vehicle,"Car_4","Car_3",9.51,0.04
11080,static,"Car_1","Residence Hall Northwest(OSM id: 258038936)",5.31,0.19
11082,static,"Car_2","(OSM id: 770802092)",2.91,0.37
11082,static,"Car_1","(OSM id: 770802091)",3.11,0.35
11082,static,"Car_0","(OSM id: 770802090)",5.41,0.22
11082,static,"Car_2","(OSM id: 770802093)",6.41,0.12
11082,static,"Car_1","(OSM id: 770802092)",6.41,0.16
11082,static,"Car_2","(OSM id: 770802092)",9.11,0.21
11082,static,"Car_0","(OSM id: 770802090)",10.91,0.03
11082,static,"Car_1","(OSM id: 770802091)",9.21,0.21
11083,static,"Car_3","Northside Plus Building 14(OSM id: 982098406)",4.51,0.26
11083,static,"Car_1","Northside Plus Building 14(OSM id: 982098406)",5.91,0.14
11085,static,"Car_0","(OSM id: 131170996)",4.91,0.14
11085,static,"Car_1","(OSM id: 131170996)",5.21,0.17
11085,static,"Car_0","(OSM id: 131170996)",10.01,0.2
11085,static,"Car_1","(OSM id: 131170996)",10.11,0.19
11086,static,"Car_2","(OSM id: 640718657)",10.21,0.04
11089,static,"Car_1","The Home Depot(OSM id: 258040849)",4.11,0.33
11089,static,"Car_1","The Home Depot(OSM id: 258040849)",9.61,0.11
11091,static,"Car_1","(OSM id: 640719034)",4.61,0.24
11091,static,"Car_0","(OSM id: 640719034)",6.41,0.08
11091,static,"Car_1","(OSM id: 640719034)",9.81,0.2
11092,static,"Car_1","(OSM id: 470347355)",5.61,0.16
11097,static,"Car_1","(OSM id: 452514257)",4.61,0.0
11097,static,"Car_2","(OSM id: 452514257)",4.71,0.24
11097,static,"Car_1","(OSM id: 452514257)",4.91,0.23
11097,static,"Car_2","(OSM id: 452514257)",9.81,0.24
11097,static,"Car_1","(OSM id: 452514257)",10.01,0.24
11102,static,"Car_1","(OSM id: 645766760)",10.31,0.04
11102,static,"Car_2","(OSM id: 1010786684)",10.71,0.21
11102,static,"Car_1","(OSM id: 1010786684)",11.41,0.14
11105,static,"Car_2","(OSM id: 470346151)",6.81,0.0
11105,static,"Car_1","(OSM id: 470346268)",3.51,0.44
11105,static,"Car_1","(OSM id: 470346268)",9.31,0.19
11106,static,"Car_1","(OSM id: 646111165)",5.21,0.11
11106,static,"Car_0","(OSM id: 646111165)",6.31,0.01
11106,static,"Car_2","(OSM id: 646111165)",10.11,0.1
11106,static,"Car_1","(OSM id: 646111165)",10.21,0.17
11107,static,"Car_1","(OSM id: 470346805)",5.41,0.24
11107,static,"Car_2","(OSM id: 470346805)",3.31,0.47
11107,static,"Car_0","(OSM id: 470346536)",6.81,0.14
11107,static,"Car_0","(OSM id: 470346536)",9.01,0.02
11107,static,"Car_2","(OSM id: 470346805)",9.41,0.13
11107,static,"Car_0","(OSM id: 470346505)",10.31,0.11
11107,static,"Car_2","Valero(OSM id: 470346810)",11.01,1.04
11108,vehicle,"Car_0","Car_1",3.71,0.05
11108,vehicle,"Car_1","Car_0",3.71,0.05
11108,vehicle,"Car_0","Car_1",9.41,0.04
11108,vehicle,"Car_1","Car_0",9.41,0.04
11109,static,"Car_1","(OSM id: 645788004)",4.91,0.11
11109,static,"Car_2","(OSM id: 645787516)",5.01,0.18
11109,static,"Car_0","(OSM id: 645788004)",6.11,0.07
11109,static,"Car_2","(OSM id: 645787516)",10.01,0.17
11109,static,"Car_3","(OSM id: 645787683)",10.91,0.19
11109,static,"Car_1","(OSM id: 645788004)",10.11,0.28
11110,static,"Car_1","(OSM id: 645787867)",4.71,0.08
11110,static,"Car_1","(OSM id: 645788024)",5.51,0.12
11110,static,"Car_0","(OSM id: 645787895)",5.81,0.1
11110,static,"Car_1","(OSM id: 645787867)",9.91,0.09
11110,static,"Car_1","(OSM id: 645788024)",11.21,0.06
11110,static,"Car_0","(OSM id: 645787895)",11.41,0.05
11113,static,"Car_3","(OSM id: 646111323)",3.71,0.29
11113,static,"Car_0","(OSM id: 646111323)",5.81,0.18
11113,static,"Car_3","(OSM id: 646111323)",9.51,0.22
11113,static,"Car_2","(OSM id: 646111003)",10.51,0.28
11113,static,"Car_1","(OSM id: 646111003)",10.51,0.34
11114,static,"Car_2","(OSM id: 645788347)",4.61,0.21
11114,static,"Car_1","(OSM id: 645788347)",6.41,0.06
11114,static,"Car_2","(OSM id: 645788347)",9.81,0.17
11114,static,"Car_4","(OSM id: 645766777)",10.61,0.1
11114,static,"Car_3","(OSM id: 645766777)",10.81,0.13
11114,static,"Car_0","(OSM id: 645766683)",11.01,0.2
11114,static,"Car_2","(OSM id: 645788380)",11.61,1.69
11116,static,"Car_4","Modular Lab 2 (ML2)(OSM id: 543947240)",5.21,0.11
11116,static,"Car_2","41(OSM id: 308347765)",4.21,0.27
11116,static,"Car_1","41(OSM id: 308347765)",5.01,0.23
11116,static,"Car_3","41(OSM id: 308347765)",4.81,0.26
11116,static,"Car_2","41(OSM id: 308347765)",9.61,0.19
11116,static,"Car_3","41(OSM id: 308347765)",10.11,0.16
11116,static,"Car_1","41(OSM id: 308347765)",10.11,0.17
11118,static,"Car_1","(OSM id: 543572366)",5.71,0.14
11120,vehicle,"Car_0","Car_1",4.51,0.0
11120,vehicle,"Car_1","Car_0",4.51,0.0
11121,static,"Car_2","(OSM id: 452512138)",5.11,0.15
11121,static,"Car_3","(OSM id: 452512138)",5.11,0.15
11121,static,"Car_1","(OSM id: 452512138)",5.81,0.09
11122,static,"Car_1","(OSM id: 645787582)",4.51,0.22
11122,static,"Car_1","(OSM id: 645787582)",9.71,0.18
11123,vehicle,"Car_2","Car_4",5.11,0.05
11123,vehicle,"Car_4","Car_2",5.11,0.05
11123,static,"Car_0","(OSM id: 645788316)",5.91,0.0
11123,static,"Car_2","(OSM id: 645765986)",4.81,0.15
11123,static,"Car_3","(OSM id: 645788100)",5.21,0.16
11123,static,"Car_1","(OSM id: 645765986)",5.31,0.16
11123,static,"Car_4","(OSM id: 645765986)",5.41,0.18
11123,static,"Car_2","(OSM id: 645765986)",9.91,0.1
11123,static,"Car_4","(OSM id: 645765986)",10.81,0.09
11123,static,"Car_3","(OSM id: 645788100)",10.61,0.12
11123,static,"Car_1","(OSM id: 645765986)",10.71,0.11
11124,vehicle,"Car_0","Car_2",3.81,0.01
11124,vehicle,"Car_2","Car_0",3.81,0.01
11124,vehicle,"Car_0","Car_2",9.41,0.01
11124,vehicle,"Car_2","Car_0",9.41,0.01
11124,vehicle,"Car_0","Car_3",9.91,0.0
11124,vehicle,"Car_3","Car_0",9.91,0.0
11126,static,"Car_4","7-Eleven(OSM id: 470346246)",3.51,0.13
11126,static,"Car_1","7-Eleven(OSM id: 470346246)",3.21,0.46
11126,static,"Car_4","7-Eleven(OSM id: 470346246)",9.31,0.06
11126,static,"Car_1","7-Eleven(OSM id: 470346246)",9.21,0.19
11126,static,"Car_4","7-Eleven(OSM id: 470346276)",11.11,0.17
11127,static,"Car_0","Modular Lab 2 (ML2)(OSM id: 543947240)",5.31,0.19
11127,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",4.21,0.31
11127,static,"Car_1","Modular Lab 2 (ML2)(OSM id: 543947240)",4.31,0.3
11127,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",9.61,0.17
11127,static,"Car_1","Modular Lab 2 (ML2)(OSM id: 543947240)",9.71,0.17
11127,static,"Car_0","Modular Lab 2 (ML2)(OSM id: 543947240)",10.71,0.07
11128,static,"Car_1","(OSM id: 470347361)",4.31,0.23
11128,static,"Car_0","(OSM id: 470347361)",4.51,0.29
11131,static,"Car_1","(OSM id: 945950710)",4.21,0.2
11131,static,"Car_0","(OSM id: 945950709)",4.91,0.18
11131,static,"Car_2","(OSM id: 945950721)",4.81,0.2
11131,static,"Car_0","(OSM id: 945950710)",6.41,0.09
11131,static,"Car_1","(OSM id: 945950711)",5.91,0.15
11131,static,"Car_2","(OSM id: 945950721)",9.91,0.11
11131,static,"Car_1","(OSM id: 945950710)",9.81,0.21
11131,static,"Car_0","(OSM id: 945950709)",10.21,0.17
11131,static,"Car_2","(OSM id: 945950720)",10.91,0.15
11137,static,"Car_0","Visitors Center(OSM id: 370238372)",4.01,0.3
11138,vehicle,"Car_0","Car_3",9.41,0.0
11138,vehicle,"Car_3","Car_0",9.41,0.0
11138,vehicle,"Car_0","Car_4",9.91,0.0
11138,vehicle,"Car_4","Car_0",9.91,0.0
11139,static,"Car_0","(OSM id: 470346302)",2.01,0.35
11139,static,"Car_2","(OSM id: 470346302)",2.11,0.34
11139,static,"Car_4","(OSM id: 470346302)",2.11,0.35
11139,static,"Car_2","(OSM id: 470346302)",6.51,0.18
11139,static,"Car_0","(OSM id: 470346302)",6.51,0.19
11139,static,"Car_0","(OSM id: 470346302)",8.81,0.13
11139,static,"Car_2","(OSM id: 470346302)",8.81,0.13
11139,static,"Car_4","(OSM id: 470346302)",8.91,0.12
11142,static,"Car_4","(OSM id: 598179051)",4.71,0.12
11142,static,"Car_2","(OSM id: 598179051)",4.71,0.24
11142,static,"Car_4","(OSM id: 598179051)",9.81,0.09
11149,static,"Car_2","Conoco(OSM id: 470346293)",10.71,0.14
11149,static,"Car_0","Conoco(OSM id: 470346293)",10.81,0.25
11149,static,"Car_2","(OSM id: 668536436)",12.41,0.11
11151,static,"Car_1","(OSM id: 646111184)",6.21,0.01
11151,static,"Car_3","(OSM id: 646111203)",3.91,0.25
11151,static,"Car_4","(OSM id: 646111186)",4.01,0.29
11151,static,"Car_2","(OSM id: 646110997)",6.11,0.11
11151,static,"Car_0","(OSM id: 646111203)",5.31,0.21
11151,static,"Car_3","(OSM id: 646111186)",6.31,0.11
11151,static,"Car_3","(OSM id: 646111203)",9.51,0.23
11151,static,"Car_4","(OSM id: 646111186)",9.51,0.23
11151,static,"Car_0","(OSM id: 646111203)",10.71,0.11
11151,static,"Car_1","(OSM id: 646111184)",10.81,0.13
11152,static,"Car_1","Northside Building 9(OSM id: 598197591)",4.81,0.21
11152,static,"Car_0","Northside Building 9(OSM id: 598197591)",4.81,0.22
11152,static,"Car_1","Northside Building 9(OSM id: 598197591)",9.81,0.22
11152,static,"Car_0","Northside Building 9(OSM id: 598197591)",9.91,0.23
11154,static,"Car_0","(OSM id: 452514260)",10.31,0.17
11159,static,"Car_2","43(OSM id: 308347759)",5.91,0.18
11163,vehicle,"Car_1","Car_3",6.41,0.04
11163,vehicle,"Car_3","Car_1",6.41,0.04
11164,static,"Car_0","11(OSM id: 221344898)",12.21,0.08
11167,vehicle,"Car_2","Car_3",3.71,0.05
11167,vehicle,"Car_3","Car_2",3.71,0.05
11167,vehicle,"Car_0","Car_3",7.31,0.0
11167,vehicle,"Car_3","Car_0",7.31,0.0
11167,vehicle,"Car_2","Car_3",9.31,0.03
11167,vehicle,"Car_3","Car_2",9.31,0.03
11169,static,"Car_0","(OSM id: 470833353)",5.51,0.18
11170,static,"Car_2","57(OSM id: 308345592)",5.11,0.08
11170,static,"Car_1","67(OSM id: 308345586)",5.81,0.03
11170,static,"Car_0","57(OSM id: 308345592)",6.21,0.01
11170,static,"Car_1","67(OSM id: 308345586)",6.31,0.02
11170,static,"Car_2","56(OSM id: 308345588)",6.31,0.02
11170,static,"Car_2","57(OSM id: 308345592)",10.11,0.11
11170,static,"Car_1","67(OSM id: 308345586)",11.61,0.11
11173,vehicle,"Car_0","Car_2",5.11,0.02
11173,vehicle,"Car_2","Car_0",5.11,0.02
11173,static,"Car_4","(OSM id: 598197619)",2.61,0.42
11173,vehicle,"Car_0","Car_2",10.01,0.04
11173,vehicle,"Car_2","Car_0",10.01,0.04
11173,static,"Car_4","(OSM id: 598197619)",8.61,0.31
11174,static,"Car_2","(OSM id: 470832819)",5.21,0.13
11174,static,"Car_1","(OSM id: 470832819)",4.31,0.24
11174,static,"Car_3","(OSM id: 470832923)",4.31,0.28
11174,static,"Car_0","(OSM id: 470832923)",5.51,0.17
11174,static,"Car_3","(OSM id: 470832923)",9.71,0.25
11174,static,"Car_1","(OSM id: 470832819)",9.71,0.3
11174,static,"Car_2","(OSM id: 470832819)",10.11,0.29
11180,static,"Car_3","(OSM id: 645787663)",5.61,0.03
11180,static,"Car_1","(OSM id: 645787764)",4.41,0.25
11180,static,"Car_0","(OSM id: 645787764)",6.11,0.11
11180,static,"Car_1","(OSM id: 645787764)",9.71,0.16
11180,static,"Car_3","(OSM id: 645787663)",10.81,0.08
11180,static,"Car_2","(OSM id: 645787808)",10.41,0.13
11180,static,"Car_1","(OSM id: 645787470)",11.81,0.17
11182,static,"Car_2","Texas Republic Bank(OSM id: 982031177)",3.91,0.26
11182,static,"Car_0","Texas Republic Bank(OSM id: 982031177)",3.91,0.35
11182,static,"Car_1","(OSM id: 598200425)",3.91,0.35
11182,static,"Car_2","Prestonwood Pregnancy Center(OSM id: 598200424)",5.91,0.2
11182,static,"Car_0","Texas Republic Bank(OSM id: 982031177)",9.51,0.1
11182,static,"Car_0","Texas Republic Bank(OSM id: 982031177)",10.81,0.09
11182,static,"Car_2","Texas Republic Bank(OSM id: 982031177)",9.61,0.23
11182,static,"Car_2","Prestonwood Pregnancy Center(OSM id: 598200424)",11.51,0.04
11185,static,"Car_2","(OSM id: 470347365)",5.01,0.18
11185,static,"Car_1","(OSM id: 470347355)",4.51,0.25
11185,static,"Car_0","(OSM id: 470347355)",5.21,0.19
11185,static,"Car_2","(OSM id: 470347365)",10.11,0.23
11187,static,"Car_0","(OSM id: 770802122)",3.31,0.29
11187,static,"Car_1","(OSM id: 770802123)",3.81,0.27
11187,static,"Car_1","(OSM id: 770802124)",6.11,0.14
11187,static,"Car_0","(OSM id: 770802123)",6.01,0.17
11187,static,"Car_1","(OSM id: 770802123)",9.51,0.18
11187,static,"Car_0","(OSM id: 770802122)",9.31,0.22
11188,vehicle,"Car_1","Car_2",6.21,0.05
11188,vehicle,"Car_2","Car_1",6.21,0.05
11189,static,"Car_3","(OSM id: 645787617)",4.71,0.1
11189,static,"Car_2","(OSM id: 645788354)",6.01,0.02
11189,static,"Car_1","(OSM id: 645787473)",6.21,0.06
11189,static,"Car_0","(OSM id: 645787617)",6.11,0.08
11189,static,"Car_3","(OSM id: 645787617)",9.91,0.1
11189,static,"Car_2","(OSM id: 645788354)",11.11,0.06
11189,static,"Car_1","(OSM id: 645787473)",10.81,0.15
11191,static,"Car_0","(OSM id: 646111152)",10.21,0.22
11191,static,"Car_1","(OSM id: 646111152)",10.31,0.23
11192,static,"Car_2","(OSM id: 945950770)",4.71,0.1
11192,static,"Car_3","(OSM id: 945950763)",5.01,0.2
11192,static,"Car_1","(OSM id: 945950770)",5.61,0.14
11194,static,"Car_0","(OSM id: 470347221)",3.71,0.26
11194,static,"Car_1","(OSM id: 598179043)",4.11,0.3
11194,static,"Car_2","(OSM id: 598179043)",4.61,0.27
11194,static,"Car_0","(OSM id: 470347221)",9.31,0.15
11194,static,"Car_1","(OSM id: 598179043)",9.61,0.19
11194,static,"Car_0","(OSM id: 470347223)",10.91,0.09
11194,static,"Car_2","(OSM id: 598179043)",9.91,0.21
11195,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",5.21,0.12
11195,static,"Car_0","41(OSM id: 308347765)",4.21,0.27
11195,static,"Car_1","41(OSM id: 308347765)",4.21,0.31
11195,static,"Car_1","41(OSM id: 308347765)",9.61,0.19
11195,static,"Car_0","41(OSM id: 308347765)",9.61,0.22
11195,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",10.11,0.32
11196,static,"Car_0","(OSM id: 452512138)",6.11,0.02
11196,static,"Car_1","(OSM id: 452512138)",5.11,0.15
11196,static,"Car_2","(OSM id: 452512138)",5.11,0.15
11197,static,"Car_1","(OSM id: 645787480)",5.21,0.1
11197,static,"Car_1","(OSM id: 645787480)",10.11,0.14
11199,static,"Car_0","(OSM id: 645788068)",5.11,0.12
11199,static,"Car_1","(OSM id: 645788068)",10.41,0.08
11199,static,"Car_0","(OSM id: 645788068)",10.11,0.16
11202,static,"Car_1","(OSM id: 470347361)",3.21,0.47
11204,static,"Car_1","(OSM id: 598197593)",4.91,0.18
11205,static,"Car_0","(OSM id: 470346347)",3.51,0.26
11205,static,"Car_0","(OSM id: 470346347)",9.31,0.25
11210,static,"Car_2","(OSM id: 965305544)",4.81,0.13
11210,static,"Car_2","(OSM id: 965305544)",6.31,0.18
11210,static,"Car_2","(OSM id: 965305544)",9.31,0.01
11211,static,"Car_3","Target(OSM id: 258040848)",4.31,0.28
11211,static,"Car_1","Target(OSM id: 258040848)",4.11,0.31
11215,static,"Car_2","(OSM id: 645766096)",5.41,0.01
11215,static,"Car_0","(OSM id: 645766096)",5.61,0.08
11215,static,"Car_1","(OSM id: 645766683)",5.21,0.13
11215,static,"Car_2","(OSM id: 645766096)",10.11,0.12
11215,static,"Car_0","(OSM id: 645766096)",11.11,0.05
11215,static,"Car_1","(OSM id: 645766683)",10.11,0.21
11217,static,"Car_1","(OSM id: 645788099)",3.01,0.31
11217,static,"Car_2","(OSM id: 645788184)",5.21,0.12
11217,static,"Car_3","(OSM id: 645788379)",5.51,0.13
11217,static,"Car_4","(OSM id: 645788099)",5.21,0.19
11217,static,"Car_0","(OSM id: 645788099)",5.41,0.25
11217,static,"Car_3","(OSM id: 645788184)",10.11,0.04
11217,static,"Car_1","(OSM id: 645788099)",9.11,0.17
11217,static,"Car_3","(OSM id: 645788379)",11.11,0.04
11217,static,"Car_4","(OSM id: 645788099)",10.41,0.12
11217,static,"Car_2","(OSM id: 645788184)",10.21,0.21
11217,static,"Car_0","(OSM id: 645788109)",10.81,0.27
11218,vehicle,"Car_0","Car_1",3.31,0.24
11218,vehicle,"Car_1","Car_0",3.31,0.24
11218,vehicle,"Car_2","Car_3",6.11,0.0
11218,vehicle,"Car_3","Car_2",6.11,0.0
11218,vehicle,"Car_0","Car_1",7.41,0.11
11218,vehicle,"Car_1","Car_0",7.41,0.11
11218,vehicle,"Car_0","Car_1",9.21,0.13
11218,vehicle,"Car_1","Car_0",9.21,0.13
11218,vehicle,"Car_2","Car_3",10.91,0.04
11218,vehicle,"Car_3","Car_2",10.91,0.04
11219,static,"Car_3","Valero(OSM id: 470346857)",0.01,0.33
11219,vehicle,"Car_3","Car_4",4.11,0.07
11219,vehicle,"Car_4","Car_3",4.11,0.07
11219,static,"Car_4","Valero(OSM id: 470346857)",4.51,0.08
11219,vehicle,"Car_0","Car_3",6.41,0.0
11219,vehicle,"Car_3","Car_0",6.41,0.0
11219,static,"Car_2","Valero(OSM id: 470346810)",5.51,0.25
11219,static,"Car_1","Valero(OSM id: 470346857)",5.51,0.26
11219,static,"Car_3","Valero(OSM id: 470346857)",6.61,0.27
11219,static,"Car_3","Valero(OSM id: 470346857)",9.71,0.01
11219,vehicle,"Car_3","Car_4",9.61,0.03
11219,vehicle,"Car_4","Car_3",9.61,0.03
11219,static,"Car_4","Valero(OSM id: 470346857)",9.81,0.12
11219,static,"Car_1","Valero(OSM id: 470346810)",10.51,0.06
11221,static,"Car_2","(OSM id: 645788270)",4.81,0.25
11221,static,"Car_2","(OSM id: 645788270)",10.01,0.11
11221,static,"Car_1","(OSM id: 645788139)",10.71,0.17
11222,vehicle,"Car_2","Car_3",4.11,0.08
11222,vehicle,"Car_3","Car_2",4.11,0.08
11222,vehicle,"Car_2","Car_3",9.61,0.03
11222,vehicle,"Car_3","Car_2",9.61,0.03
11222,static,"Car_2","Valero(OSM id: 470346857)",11.11,0.08
11223,vehicle,"Car_2","Car_3",3.91,0.02
11223,vehicle,"Car_3","Car_2",3.91,0.02
11223,static,"Car_4","(OSM id: 598197619)",3.51,0.26
11223,vehicle,"Car_1","Car_3",5.81,0.05
11223,vehicle,"Car_3","Car_1",5.81,0.05
11223,static,"Car_2","(OSM id: 598197619)",1.31,0.51
11223,static,"Car_3","(OSM id: 598197619)",3.41,0.42
11223,static,"Car_1","(OSM id: 598197619)",2.31,0.61
11223,static,"Car_2","(OSM id: 598197619)",8.71,0.29
11223,static,"Car_1","(OSM id: 598197619)",8.91,0.27
11223,static,"Car_4","(OSM id: 598197619)",9.31,0.26
11225,static,"Car_1","(OSM id: 646111278)",4.61,0.23
11225,static,"Car_0","(OSM id: 646110949)",5.61,0.18
11225,static,"Car_2","(OSM id: 646111278)",9.91,0.01
11225,static,"Car_2","(OSM id: 646111278)",10.21,0.0
11225,static,"Car_0","(OSM id: 646110949)",11.31,0.04
11225,static,"Car_1","(OSM id: 646111278)",9.81,0.2
11225,static,"Car_1","(OSM id: 646111090)",11.71,1.05
11226,static,"Car_4","(OSM id: 945950692)",5.11,0.03
11226,static,"Car_4","(OSM id: 945950692)",10.01,0.05
11226,static,"Car_3","(OSM id: 945950692)",10.61,0.12
11226,static,"Car_2","(OSM id: 945247286)",10.81,0.15
11226,static,"Car_2","(OSM id: 945247287)",12.01,1.12
11229,static,"Car_0","(OSM id: 701424524)",4.21,0.12
11229,static,"Car_1","(OSM id: 701424522)",4.21,0.19
11229,static,"Car_0","(OSM id: 701424522)",6.71,0.03
11229,static,"Car_0","(OSM id: 701424523)",5.21,0.19
11229,static,"Car_1","(OSM id: 701424521)",6.11,0.12
11229,static,"Car_0","(OSM id: 701424524)",9.61,0.1
11229,static,"Car_1","(OSM id: 701424522)",9.71,0.25
11229,static,"Car_0","(OSM id: 701424523)",10.51,0.22
11230,vehicle,"Car_0","Car_4",3.81,0.09
11230,vehicle,"Car_4","Car_0",3.81,0.09
11230,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",5.21,0.1
11230,static,"Car_3","43(OSM id: 308347759)",6.01,0.17
11230,vehicle,"Car_0","Car_4",9.41,0.04
11230,vehicle,"Car_4","Car_0",9.41,0.04
11230,static,"Car_2","Modular Lab 2 (ML2)(OSM id: 543947240)",10.11,0.19
11231,static,"Car_2","(OSM id: 598179086)",3.21,0.24
11231,static,"Car_4","(OSM id: 598179087)",3.91,0.28
11231,static,"Car_3","(OSM id: 598179090)",3.71,0.33
11231,static,"Car_1","(OSM id: 598179088)",3.31,0.44
11231,static,"Car_2","(OSM id: 598179087)",6.41,0.13
11231,static,"Car_0","(OSM id: 598179088)",3.21,0.46
11231,static,"Car_2","(OSM id: 598179086)",9.21,0.09
11231,static,"Car_0","(OSM id: 598179088)",9.21,0.12
11231,static,"Car_1","(OSM id: 598179088)",9.21,0.12
11231,static,"Car_3","(OSM id: 598179090)",9.51,0.11
11231,static,"Car_4","(OSM id: 598179087)",9.51,0.21
11231,static,"Car_2","(OSM id: 598179085)",10.31,0.17
11232,static,"Car_0","(OSM id: 470346818)",1.41,0.1
